Score,Amyloid,Score1,Peptide,Seqno,Header
0.20732447096389212,False,0.19935045284989625,KPGGGQ,4,serrano_3
0.2920478981204007,False,0.28081528665423144,PGGGQV,4,serrano_3
0.31212159710318405,False,0.3001169202915231,GGGQVE,4,serrano_3
0.44382279781498085,False,0.42675269020671236,GGQVEV,4,serrano_3
0.36545534251715805,False,0.3513993678049597,GQVEVK,4,serrano_3
0.37569405877901524,False,0.3612442872875146,QVEVKS,4,serrano_3
0.35110875449245044,False,0.3376045716273562,VEVKSE,4,serrano_3
0.18037968330259557,False,0.17344200317557265,EVKSEK,4,serrano_3
0.27516380192739925,False,0.26458057877634544,VKSEKL,4,serrano_3
0.22322923300718805,False,0.21464349327614235,KSEKLD,4,serrano_3
0.2731880383684452,False,0.262680806123505,SEKLDF,4,serrano_3
0.3364764276684004,False,0.32353502660423117,KDRVQS,5,serrano_4
0.3340388043854575,False,0.3211911580629399,DRVQSK,5,serrano_4
0.3126541993102057,False,0.3006290377982747,RVQSKI,5,serrano_4
0.4049441333843737,False,0.3893693590234362,VQSKIG,5,serrano_4
0.3057299798181438,False,0.29397113444052286,QSKIGS,5,serrano_4
0.37345328197838046,False,0.3590896942099812,SKIGSL,5,serrano_4
0.29471676075815345,False,0.2833815007289937,KIGSLD,5,serrano_4
0.3741438867397543,False,0.3597537372497637,IGSLDN,5,serrano_4
0.3740806132201635,False,0.35969289732708026,GSLDNI,5,serrano_4
0.33873129284106057,False,0.32570316619332745,SLDNIT,5,serrano_4
0.43927192183042485,False,0.42237684791387003,LDNITH,5,serrano_4
0.5129356412037974,False,0.49320734731134364,DNITHV,5,serrano_4
0.5452354901615447,True,0.5262869689182758,NITHVP,5,serrano_4
0.58224891041583,True,0.5648426150164896,ITHVPG,5,serrano_4
0.39690029108134084,False,0.38163489527052,THVPGG,5,serrano_4
0.43295433010030243,False,0.41630224048106,HVPGGG,5,serrano_4
0.3062970377379982,False,0.29451638244038286,VPGGGN,5,serrano_4
0.34616784668321543,False,0.332853698733861,QTAPVP,6,serrano_5
0.3789505006667276,False,0.36437548141031495,TAPVPM,6,serrano_5
0.3744099632099349,False,0.3600095800095528,APVPMP,6,serrano_5
0.34600370694238153,False,0.33269587205998224,PVPMPD,6,serrano_5
0.38034935839756745,False,0.3657205369207379,VPMPDL,6,serrano_5
0.22860365876753239,False,0.2198112103533965,PMPDLK,6,serrano_5
0.228292888328427,False,0.2195123926234875,MPDLKN,6,serrano_5
0.3146614726383852,False,0.3025591083061396,PDLKNV,6,serrano_5
0.265167870916321,False,0.25496910665030864,DLKNVK,6,serrano_5
0.28274132255955886,False,0.27186665630726814,LKNVKS,6,serrano_5
0.18768360958885213,False,0.18046500922005013,KNVKSK,6,serrano_5
0.3282828284144553,False,0.31565656578313006,NVKSKI,6,serrano_5
0.3967337434556915,False,0.3814747533227803,VKSKIG,6,serrano_5
0.33896606934218654,False,0.32592891282902553,KSKIGS,6,serrano_5
0.3392298941365505,False,0.326182590515914,SKIGST,6,serrano_5
0.3392665150321399,False,0.3262178029155191,KIGSTE,6,serrano_5
0.16242605314834957,False,0.15617889725802842,KLDFKD,7,serrano_6
0.23285227891740712,False,0.22389642203596838,LDFKDR,7,serrano_6
0.3208025947599396,False,0.30846403342301887,DFKDRV,7,serrano_6
0.35951261323796113,False,0.3456852050365011,FKDRVQ,7,serrano_6
0.3364764276684004,False,0.32353502660423117,KDRVQS,7,serrano_6
0.3340388043854575,False,0.3211911580629399,DRVQSK,7,serrano_6
0.3126541993102057,False,0.3006290377982747,RVQSKI,7,serrano_6
0.4049441333843737,False,0.3893693590234362,VQSKIG,7,serrano_6
0.3057299798181438,False,0.29397113444052286,QSKIGS,7,serrano_6
0.37345328197838046,False,0.3590896942099812,SKIGSL,7,serrano_6
0.29471676075815345,False,0.2833815007289937,KIGSLD,7,serrano_6
0.3741438867397543,False,0.3597537372497637,IGSLDN,7,serrano_6
0.3740806132201635,False,0.35969289732708026,GSLDNI,7,serrano_6
0.33873129284106057,False,0.32570316619332745,SLDNIT,7,serrano_6
0.43927192183042485,False,0.42237684791387003,LDNITH,7,serrano_6
0.5129356412037974,False,0.49320734731134364,DNITHV,7,serrano_6
0.5452354901615447,True,0.5262869689182758,NITHVP,7,serrano_6
0.58224891041583,True,0.5648426150164896,ITHVPG,7,serrano_6
0.39690029108134084,False,0.38163489527052,THVPGG,7,serrano_6
0.43295433010030243,False,0.41630224048106,HVPGGG,7,serrano_6
0.3062970377379982,False,0.29451638244038286,VPGGGN,7,serrano_6
0.34616784668321543,False,0.332853698733861,QTAPVP,8,serrano_7
0.3789505006667276,False,0.36437548141031495,TAPVPM,8,serrano_7
0.3744099632099349,False,0.3600095800095528,APVPMP,8,serrano_7
0.34600370694238153,False,0.33269587205998224,PVPMPD,8,serrano_7
0.28274132255955886,False,0.27186665630726814,LKNVKS,9,serrano_8
0.18768360958885213,False,0.18046500922005013,KNVKSK,9,serrano_8
0.3282828284144553,False,0.31565656578313006,NVKSKI,9,serrano_8
0.3967337434556915,False,0.3814747533227803,VKSKIG,9,serrano_8
0.33896606934218654,False,0.32592891282902553,KSKIGS,9,serrano_8
0.3392298941365505,False,0.326182590515914,SKIGST,9,serrano_8
0.3392665150321399,False,0.3262178029155191,KIGSTE,9,serrano_8
0.34796508626793504,False,0.3345818137191683,LSKVTS,10,serrano_9
0.23420308378366989,False,0.22519527286891333,SKVTSK,10,serrano_9
0.33202170813073417,False,0.3192516424333982,KVTSKC,10,serrano_9
0.37599556721625105,False,0.36153419924639524,VTSKCG,10,serrano_9
0.28192929468479955,False,0.27108586027384574,TSKCGS,10,serrano_9
0.29335137908730385,False,0.2820686337377922,SKCGSL,10,serrano_9
0.28318933315414924,False,0.2722974357251435,KCGSLG,10,serrano_9
0.3178905243738993,False,0.30566396574413396,CGSLGN,10,serrano_9
0.3704539573083881,False,0.3562057281811424,GSLGNI,10,serrano_9
0.5208564482542787,True,0.500892133598207,SLGNIH,10,serrano_9
0.596915444931349,True,0.5801202551368219,LGNIHH,10,serrano_9
0.5031823220516822,False,0.4838291558189252,GNIHHK,10,serrano_9
0.46774466080405225,False,0.4497544815423579,NIHHKP,10,serrano_9
0.519721258124714,False,0.4997319789660712,IHHKPG,10,serrano_9
0.4171262402770494,False,0.40108292334331674,HHKPGG,10,serrano_9
0.2600522794889661,False,0.25005026873939046,HKPGGG,10,serrano_9
0.20732447096389212,False,0.19935045284989625,KPGGGQ,10,serrano_9
0.2920478981204007,False,0.28081528665423144,PGGGQV,10,serrano_9
0.31212159710318405,False,0.3001169202915231,GGGQVE,10,serrano_9
0.27516380192739925,False,0.26458057877634544,VKSEKL,11,serrano_10
0.22322923300718805,False,0.21464349327614235,KSEKLD,11,serrano_10
0.2731880383684452,False,0.262680806123505,SEKLDF,11,serrano_10
0.16863647443255006,False,0.1621504561851443,EKLDFK,11,serrano_10
0.16242605314834957,False,0.15617889725802842,KLDFKD,11,serrano_10
0.23285227891740712,False,0.22389642203596838,LDFKDR,11,serrano_10
0.3208025947599396,False,0.30846403342301887,DFKDRV,11,serrano_10
0.35951261323796113,False,0.3456852050365011,FKDRVQ,11,serrano_10
0.3364764276684004,False,0.32353502660423117,KDRVQS,11,serrano_10
0.3340388043854575,False,0.3211911580629399,DRVQSK,11,serrano_10
0.3126541993102057,False,0.3006290377982747,RVQSKI,11,serrano_10
0.4049441333843737,False,0.3893693590234362,VQSKIG,11,serrano_10
0.3057299798181438,False,0.29397113444052286,QSKIGS,11,serrano_10
0.37345328197838046,False,0.3590896942099812,SKIGSL,11,serrano_10
0.29471676075815345,False,0.2833815007289937,KIGSLD,11,serrano_10
0.3741438867397543,False,0.3597537372497637,IGSLDN,11,serrano_10
0.3740806132201635,False,0.35969289732708026,GSLDNI,11,serrano_10
0.33873129284106057,False,0.32570316619332745,SLDNIT,11,serrano_10
0.43927192183042485,False,0.42237684791387003,LDNITH,11,serrano_10
0.5129356412037974,False,0.49320734731134364,DNITHV,11,serrano_10
0.5452354901615447,True,0.5262869689182758,NITHVP,11,serrano_10
0.58224891041583,True,0.5648426150164896,ITHVPG,11,serrano_10
0.39690029108134084,False,0.38163489527052,THVPGG,11,serrano_10
0.43295433010030243,False,0.41630224048106,HVPGGG,11,serrano_10
0.3062970377379982,False,0.29451638244038286,VPGGGN,11,serrano_10
0.5065656362578559,False,0.48708234255563065,VDLSKV,12,serrano_11
0.3720422852707017,False,0.35773296660644394,DLSKVT,12,serrano_11
0.34796508626793504,False,0.3345818137191683,LSKVTS,12,serrano_11
0.23420308378366989,False,0.22519527286891333,SKVTSK,12,serrano_11
0.37599556721625105,False,0.36153419924639524,VTSKCG,13,serrano_12
0.28192929468479955,False,0.27108586027384574,TSKCGS,13,serrano_12
0.29335137908730385,False,0.2820686337377922,SKCGSL,13,serrano_12
0.28318933315414924,False,0.2722974357251435,KCGSLG,13,serrano_12
0.3178905243738993,False,0.30566396574413396,CGSLGN,13,serrano_12
0.3704539573083881,False,0.3562057281811424,GSLGNI,13,serrano_12
0.5208564482542787,True,0.500892133598207,SLGNIH,13,serrano_12
0.596915444931349,True,0.5801202551368219,LGNIHH,13,serrano_12
0.5031823220516822,False,0.4838291558189252,GNIHHK,13,serrano_12
0.46774466080405225,False,0.4497544815423579,NIHHKP,13,serrano_12
0.519721258124714,False,0.4997319789660712,IHHKPG,13,serrano_12
0.4171262402770494,False,0.40108292334331674,HHKPGG,13,serrano_12
0.2600522794889661,False,0.25005026873939046,HKPGGG,13,serrano_12
0.4366463466259241,False,0.41985225637108087,GQVEVS,14,serrano_13
0.3937089065316217,False,0.37856625628040547,QVEVSK,14,serrano_13
0.40111424147015534,False,0.3856867706443801,VEVSKE,14,serrano_13
0.6358728542587568,True,0.6207008898528716,VHHQPL,15,serrano_14
0.6471225743446453,True,0.6324193482756721,HHQPLV,15,serrano_14
0.6804814617360532,True,0.6671681893083887,HQPLVF,15,serrano_14
0.6771171061219176,True,0.6636636522103307,QPLVFF,15,serrano_14
0.6840431482812349,True,0.6708782794596198,PLVFFA,15,serrano_14
0.6682987360191657,True,0.6544778500199642,LVFFAE,15,serrano_14
0.5195869182732168,False,0.4996028060319392,VFFAED,15,serrano_14
0.5195869182732168,False,0.4996028060319392,FFAEDV,15,serrano_14
0.3589616663009836,False,0.34515544836633033,FAEDVG,15,serrano_14
0.321059599243597,False,0.3087111531188433,AEDVGS,15,serrano_14
0.418887665929089,False,0.4027766018548932,KKPVFF,16,serrano_15
0.5293893815484837,True,0.5097806057796705,KPVFFA,16,serrano_15
0.5549061199347293,True,0.5363605415986763,PVFFAE,16,serrano_15
0.5195869182732168,False,0.4996028060319392,VFFAED,16,serrano_15
0.37972140489603906,False,0.3651167354769606,KKLPFF,17,serrano_16
0.47368808696825027,False,0.45546931439254834,KLPFFA,17,serrano_16
0.5002830193160998,False,0.48104136472701897,LPFFAE,17,serrano_16
0.33628344191124315,False,0.3233494633761953,PFFAED,17,serrano_16
0.37666048040715444,False,0.3621735388530331,KKLVPF,18,serrano_17
0.5049456934827009,False,0.4855247052718278,KLVPFA,18,serrano_17
0.5231283532333662,True,0.5032587012847564,LVPFAE,18,serrano_17
0.3773283832150123,False,0.36281575309135794,VPFAED,18,serrano_17
0.6944538612370367,True,0.6817227721219132,VHHQKL,19,serrano_18
0.6962744285328164,True,0.6836191963883504,HHQKLV,19,serrano_18
0.5114032508626798,False,0.491733895060269,HQKLVP,19,serrano_18
0.5324203583933864,True,0.5129378733264441,QKLVPF,19,serrano_18
0.5049456934827009,False,0.4855247052718278,KLVPFA,19,serrano_18
0.5231283532333662,True,0.5032587012847564,LVPFAE,19,serrano_18
0.3773283832150123,False,0.36281575309135794,VPFAED,19,serrano_18
0.3773283832150123,False,0.36281575309135794,PFAEDV,19,serrano_18
0.3589616663009836,False,0.34515544836633033,FAEDVG,19,serrano_18
0.321059599243597,False,0.3087111531188433,AEDVGS,19,serrano_18
0.43272991212268264,False,0.4160864539641179,KKLVFP,20,serrano_19
0.5223075042496206,True,0.5024036502600214,KLVFPA,20,serrano_19
0.5338170430091949,True,0.514392753134578,LVFPAE,20,serrano_19
0.3684494945871481,False,0.35427836017995007,VFPAED,20,serrano_19
0.669162349865436,True,0.6553774477764958,KKLVFF,21,serrano_20
0.6716258171357818,True,0.6579435595164393,KLVFFP,21,serrano_20
0.6468434438297173,True,0.6321285873226221,LVFFPE,21,serrano_20
0.48758963599693345,False,0.4688361884585898,VFFPED,21,serrano_20
0.41482000528535473,False,0.39886538969745644,EQVTNV,22,serrano_21
0.43706854638582165,False,0.42025821767867466,QVTNVG,22,serrano_21
0.4298908406891987,False,0.41335657758576794,VTNVGG,22,serrano_21
0.3310877100384546,False,0.31835356734466785,TNVGGA,22,serrano_21
0.45734824353299347,False,0.43975792647403217,NVGGAV,22,serrano_21
0.7087104135969273,True,0.6965733474967992,VGGAVV,22,serrano_21
0.47889668940576496,False,0.46047758596708166,GGAVVT,22,serrano_21
0.4788966894057648,False,0.4604775859670815,GAVVTG,22,serrano_21
0.6816088690160298,True,0.6683425718916977,AVVTGV,22,serrano_21
0.6528227868015034,True,0.6383570695848994,VVTGVT,22,serrano_21
0.45860839057497077,False,0.44096960632208726,VTGVTA,22,serrano_21
0.45860839057497077,False,0.44096960632208726,TGVTAV,22,serrano_21
0.4872984241583183,False,0.46855617707530606,GVTAVA,22,serrano_21
0.4327419726485874,False,0.4160980506236417,TVNGVG,23,serrano_22
0.4169901417386906,False,0.40095205936412553,VNGVGE,23,serrano_22
0.4169901417386906,False,0.40095205936412553,NGVGEV,23,serrano_22
0.4228750523897648,False,0.40661062729785075,GVGEVT,23,serrano_22
0.4458026523051297,False,0.42865639644724013,VGEVTA,23,serrano_22
0.35071068111550907,False,0.33722180876491253,GEVTAT,23,serrano_22
0.3607497590313529,False,0.3468747682993778,EVTATA,23,serrano_22
0.4769750131972283,False,0.45862982038195027,VTATAV,23,serrano_22
0.3575446375582377,False,0.3437929207290747,TATAVQ,23,serrano_22
0.3325914368340345,False,0.31979945849426394,ATAVQG,23,serrano_22
0.48520249431288104,False,0.46654085991623173,TAVQGV,23,serrano_22
0.5212992665030962,True,0.5013534026073919,AVQGVA,23,serrano_22
0.6760462424411454,True,0.6625481692095265,VQGVAV,23,serrano_22
0.4298908406891987,False,0.41335657758576794,VTNVGG,24,serrano_23
0.3310877100384546,False,0.31835356734466785,TNVGGA,24,serrano_23
0.45734824353299347,False,0.43975792647403217,NVGGAV,24,serrano_23
0.7087104135969273,True,0.6965733474967992,VGGAVV,24,serrano_23
0.47889668940576496,False,0.46047758596708166,GGAVVT,24,serrano_23
0.4788966894057648,False,0.4604775859670815,GAVVTG,24,serrano_23
0.6816088690160298,True,0.6683425718916977,AVVTGV,24,serrano_23
0.6528227868015034,True,0.6383570695848994,VVTGVT,24,serrano_23
0.45860839057497077,False,0.44096960632208726,VTGVTA,24,serrano_23
0.45860839057497077,False,0.44096960632208726,TGVTAV,24,serrano_23
0.4872984241583183,False,0.46855617707530606,GVTAVA,24,serrano_23
0.41482000528535473,False,0.39886538969745644,EQVTNV,25,serrano_24
0.43706854638582165,False,0.42025821767867466,QVTNVG,25,serrano_24
0.4298908406891987,False,0.41335657758576794,VTNVGG,25,serrano_24
0.3310877100384546,False,0.31835356734466785,TNVGGA,25,serrano_24
0.45734824353299347,False,0.43975792647403217,NVGGAV,25,serrano_24
0.7087104135969273,True,0.6965733474967992,VGGAVV,25,serrano_24
0.47889668940576496,False,0.46047758596708166,GGAVVT,25,serrano_24
0.4788966894057648,False,0.4604775859670815,GAVVTG,25,serrano_24
0.7087104135969273,True,0.6965733474967992,VGGAVV,26,serrano_25
0.47889668940576496,False,0.46047758596708166,GGAVVT,26,serrano_25
0.4788966894057648,False,0.4604775859670815,GAVVTG,26,serrano_25
0.6816088690160298,True,0.6683425718916977,AVVTGV,26,serrano_25
0.3054768442030448,False,0.29372773481062,STAQSL,27,serrano_26
0.24920861282309756,False,0.23962366617605535,TAQSLK,27,serrano_26
0.2620581901466778,False,0.2519790289871902,AQSLKS,27,serrano_26
0.3671552146610491,False,0.35303386025100875,QSLKSV,27,serrano_26
0.3205968911044656,False,0.30826624144660153,SLKSVD,27,serrano_26
0.3784632647792606,False,0.36390698536467364,LKSVDY,27,serrano_26
0.2834076023711455,False,0.27250730997225525,KSVDYE,27,serrano_26
0.45889181811337026,False,0.4412421328013175,SVDYEV,27,serrano_26
0.6040045750582947,True,0.5875047656857237,VDYEVF,27,serrano_26
0.4338916820185228,False,0.41720354040242574,DYEVFG,27,serrano_26
0.44997023887137316,False,0.43266369122247417,YEVFGR,27,serrano_26
0.5107119519577515,False,0.49106918457476106,EVFGRV,27,serrano_26
0.35069534846471534,False,0.33720706583145704,QGVSFR,28,serrano_27
0.35329285680513917,False,0.3397046700049415,GVSFRM,28,serrano_27
0.46971048854693964,False,0.4516447005259035,VSFRMY,28,serrano_27
0.27578533131246386,False,0.2651782031850614,SFRMYT,28,serrano_27
0.2978501462456331,False,0.2863943713900318,FRMYTE,28,serrano_27
0.2629842892384811,False,0.2528695088831549,RMYTED,28,serrano_27
0.18575770434773112,False,0.17861317725743375,MYTEDE,28,serrano_27
0.20421542257878753,False,0.19636098324883416,YTEDEA,28,serrano_27
0.24038662380887027,False,0.23114098443160602,TEDEAR,28,serrano_27
0.24018173494768857,False,0.230943975911239,EDEARK,28,serrano_27
0.2565400857721285,False,0.2466731593962774,DEARKI,28,serrano_27
0.6673538695510907,True,0.6534936141157195,GVVGWV,29,serrano_28
0.6624992861619742,True,0.6484367564187231,VVGWVK,29,serrano_28
0.49370755838554164,False,0.4747188061399439,VGWVKN,29,serrano_28
0.31818969586278345,False,0.30595163063729175,GWVKNT,29,serrano_28
0.35869998423169724,False,0.34490383099201655,WVKNTS,29,serrano_28
0.28580172079159344,False,0.2748093469149937,VKNTSK,29,serrano_28
0.19388478451447808,False,0.18642767741776736,KNTSKG,29,serrano_28
0.2563687641658113,False,0.24650842708251083,NTSKGT,29,serrano_28
0.32415964524528057,False,0.31169196658200055,TSKGTV,29,serrano_28
0.32415964524528057,False,0.31169196658200055,SKGTVT,29,serrano_28
0.29163160080743566,False,0.28041500077638043,KGTVTG,29,serrano_28
0.2999934223004702,False,0.28845521375045213,GTVTGQ,29,serrano_28
0.4459777591099497,False,0.4288247683749516,TVTGQV,29,serrano_28
0.4736214932180181,False,0.45540528194040203,VTGQVQ,29,serrano_28
0.29576200463535357,False,0.2843865429186092,TGQVQG,29,serrano_28
0.3205682783003869,False,0.3082387291349874,PEDKVN,30,serrano_29
0.37009986996623023,False,0.35586525958291365,EDKVNS,30,serrano_29
0.28735142268315217,False,0.2762994448876463,DKVNSM,30,serrano_29
0.22469500445342752,False,0.21605288889752647,KVNSMK,30,serrano_29
0.34065407663511044,False,0.32755199676452923,VNSMKS,30,serrano_29
0.23649492301156064,False,0.2273989644341929,NSMKSW,30,serrano_29
0.31933142387097796,False,0.3070494460297865,SMKSWL,30,serrano_29
0.31933142387097796,False,0.3070494460297865,MKSWLS,30,serrano_29
0.24804122204149243,False,0.23850117503989657,KSWLSK,30,serrano_29
0.4327805716072756,False,0.41613516500699577,SWLSKV,30,serrano_29
0.23387819791462616,False,0.22488288261021747,GSPSSR,31,serrano_30
0.2702638282694199,False,0.25986906564367296,SPSSRI,31,serrano_30
0.2820378647491373,False,0.27119025456647816,PSSRID,31,serrano_30
0.22937921093668384,False,0.22055693359296522,SSRIDR,31,serrano_30
0.2311188590963012,False,0.22222967220798193,SRIDRT,31,serrano_30
0.19793894468803166,False,0.19032590835387658,RIDRTN,31,serrano_30
0.25337429530318584,False,0.24362913009921713,IDRTNF,31,serrano_30
0.2389780783347516,False,0.229786613783415,DRTNFS,31,serrano_30
0.26814851987928423,False,0.2578351152685425,RTNFSN,31,serrano_30
0.33251422426412425,False,0.319725215638581,TNFSNE,31,serrano_30
0.1649619522758768,False,0.15861726180372768,NFSNEK,31,serrano_30
0.18951585085956252,False,0.18222677967265627,FSNEKT,31,serrano_30
0.27214942986888196,False,0.2616821441046942,MQTLSE,32,serrano_31
0.1668957888046146,False,0.1604767200044371,QTLSER,32,serrano_31
0.20878802430814167,False,0.20075771568090545,TLSERL,32,serrano_31
0.13985352576994814,False,0.13447454400956552,LSERLK,32,serrano_31
0.1492445659969507,False,0.14350439038168336,SERLKK,32,serrano_31
0.1882163901910753,False,0.18097729826064932,ERLKKR,32,serrano_31
0.24592925707490731,False,0.23647043949510319,RLKKRR,32,serrano_31
0.3082789967991288,False,0.2964221123068546,LKKRRI,32,serrano_31
0.1671554821682963,False,0.16072642516182334,KKRRIA,32,serrano_31
0.27071625828243867,False,0.2603040945023449,KRRIAL,32,serrano_31
0.26780363084192416,False,0.25750349119415783,RRIALK,32,serrano_31
0.3616720705701544,False,0.3477616063174561,RIALKY,32,serrano_31
0.24113607451240732,False,0.23186161010808395,YKMTQT,33,serrano_32
0.14220253890428688,False,0.13673321048489123,KMTQTE,33,serrano_32
0.24653918104048517,False,0.23705690484662034,MTQTEL,33,serrano_32
0.27484316912000323,False,0.2642722780000031,TQTELA,33,serrano_32
0.2748431691200033,False,0.26427227800000314,QTELAT,33,serrano_32
0.2880025372122038,False,0.276925516550196,TELATK,33,serrano_32
0.3064049048623976,False,0.2946201008292284,ELATKA,33,serrano_32
0.301120143232742,False,0.2895385992622519,LATKAG,33,serrano_32
0.31566414262307957,False,0.3035232140606534,ATKAGV,33,serrano_32
0.3453665644743931,False,0.3320832350715318,TKAGVK,33,serrano_32
0.3397721375159832,False,0.32670397838075305,YKQQSI,34,serrano_33
0.26643282804661167,False,0.25618541158328045,KQQSIQ,34,serrano_33
0.46188795242064895,False,0.4441230311737009,QQSIQL,34,serrano_33
0.5953038020794473,True,0.5784414604994242,QSIQLI,34,serrano_33
0.5521718861556051,True,0.5335123814120886,SIQLIE,34,serrano_33
0.5725953664911487,True,0.5547868400949466,IQLIEA,34,serrano_33
0.37781018771712793,False,0.3632790266510845,QLIEAG,34,serrano_33
0.5780299438933724,True,0.5604478582222628,LIEAGV,34,serrano_33
0.41689192896623034,False,0.4008576240059907,IEAGVT,34,serrano_33
0.31778723204923814,False,0.3055646462011905,EAGVTK,34,serrano_33
0.2607783422089786,False,0.25074840597017173,AGVTKR,34,serrano_33
0.18526606705095744,False,0.17814044908745907,TKRPRF,35,serrano_34
0.2656953972241023,False,0.2554763434847137,KRPRFL,35,serrano_34
0.4154746744672683,False,0.3994948792954503,RPRFLY,35,serrano_34
0.39792349116993697,False,0.38261874150955477,PRFLYE,35,serrano_34
0.5169845267738503,False,0.4971005065133176,RFLYEI,35,serrano_34
0.6166380775678263,True,0.6006646641331523,FLYEIA,35,serrano_34
0.4894955107623352,False,0.4706687603483992,LYEIAM,35,serrano_34
0.37433475744723693,False,0.35993726677618937,YEIAMA,35,serrano_34
0.421247663381099,False,0.40504583017413365,EIAMAL,35,serrano_34
0.4351187198115208,False,0.41838338443415457,IAMALN,35,serrano_34
0.34642505521182904,False,0.3331010146267587,AMALNS,35,serrano_34
0.31856930335620964,False,0.3063166378425093,MALNSD,35,serrano_34
0.37836266978005284,False,0.36381025940389694,AMALNC,36,serrano_35
0.33325601021087536,False,0.3204384713566109,MALNCD,36,serrano_35
0.3311131415410409,False,0.3183780207125393,ALNCDP,36,serrano_35
